day,siconc,f107,scnum,iprp,tsi,kp,ap,huss,scph,iprg,ssn,iprm,tas
21371,21.532663665666334,237.0,19.0,10073514.0,1361.8464,2.9125,16.875,0.0081189945,0.80597013,42115.46,188.56168,20043407000.0,281.63443
21372,21.52415805268423,232.0,19.0,6258694.0,1361.8035,6.9250007,199.50002,0.008106835,0.8064938,42103.074,188.49474,214801040000.0,281.52808
21373,21.51564966099811,218.0,19.0,43798744.0,1361.8873,5.625,74.625,0.008109424,0.80701756,42090.773,188.42792,127491480000.0,281.4853
21374,21.507142658663998,208.0,19.0,28739534.0,1361.7717,3.0,17.125,0.008101624,0.80754125,42078.55,188.36127,26663074000.0,281.42352
21375,21.49863426697788,203.0,19.0,21379790.0,1362.3293,2.9125,14.875,0.008090094,0.80806494,42066.41,188.29474,16555179000.0,281.4386
21376,21.49012726464377,188.0,19.0,10171237.0,1362.7365,3.4874997,21.125,0.008110559,0.8085886,42054.35,188.22836,28620489000.0,281.44836
21377,21.48161609425364,191.0,19.0,3863911.0,1362.5881,2.8375,14.875,0.008131694,0.8091123,42042.367,188.1622,17106741000.0,281.45703
21378,21.473110481271537,182.0,19.0,4142130.5,1362.4315,2.7,13.75,0.008159457,0.80963606,42030.473,188.09616,14311168000.0,281.51328
21379,21.464602089585416,181.0,19.0,4462344.5,1361.6414,1.6125,5.875,0.008168468,0.81015974,42018.65,188.03026,3435304700.0,281.60596
21380,21.456099255307326,192.0,19.0,3541795.0,1361.4227,1.75,6.625,0.008143239,0.8106834,42006.906,187.96432,3716271900.0,281.61136
21381,21.456099255307326,188.0,19.0,5083914.0,1361.3395,2.5875003,16.125,0.008161833,0.8112071,41995.246,187.89854,18582176000.0,281.69122
21382,21.426123985773035,190.0,19.0,4848280.0,1361.445,4.25,34.125,0.008196004,0.8117308,41983.66,187.83311,53743870000.0,281.75623
21383,21.396150105590753,205.0,19.0,870981.4,1361.5159,3.5125003,25.250002,0.008200467,0.8122545,41972.16,187.76782,38982357000.0,281.88745
21384,21.36617622540847,200.0,19.0,1404915.0,1361.7781,3.55,21.874998,0.008218605,0.81277823,41960.74,187.70265,30875873000.0,281.97052
21385,21.336202345226187,209.0,19.0,1296154.5,1361.9272,4.2875,53.25,0.008220077,0.8133019,41949.39,187.63756,82406960000.0,282.03394
21386,21.30622985439591,214.0,19.0,1329742.2,1361.8785,3.2875,20.25,0.008216111,0.8138256,41938.12,187.57259,31793160000.0,282.04565
21387,21.276257363565634,213.0,19.0,3481158.8,1362.0122,1.6499999,6.25,0.008205233,0.8143493,41926.934,187.50774,4064385000.0,282.03528
21388,21.24628348338335,228.0,19.0,1117890.0,1361.8217,3.05,17.875,0.008227434,0.814873,41915.83,187.44301,22024262000.0,281.92957
21389,21.21631238190508,240.0,19.0,1202630.2,1361.9518,3.575,22.875,0.008243002,0.8153967,41904.8,187.37837,32199416000.0,281.7646
21390,21.186338501722798,260.0,19.0,3827252.8,1361.7975,2.325,11.125,0.008235613,0.8159204,41893.848,187.31387,10848041000.0,281.58447
21391,21.15636601089252,261.0,19.0,2638215.5,1361.1273,3.8750002,28.125,0.008252567,0.8164441,41882.977,187.24953,42661590000.0,281.55487
21392,21.126392130710236,290.0,19.0,12896956.0,1361.1791,2.125,10.125,0.008257093,0.8169678,41872.18,187.18527,9605073000.0,281.50873
21393,21.096415471823942,285.0,19.0,19147008.0,1361.2427,1.95,9.0,0.008256553,0.8174915,41861.465,187.12114,6707809000.0,281.43942
21394,21.066445759697675,287.0,19.0,15721911.0,1361.772,2.5375,11.75,0.008233491,0.81801516,41850.824,187.05719,10707215000.0,281.4181
21395,21.03647049016339,288.0,19.0,9955025.0,1361.2188,2.65,15.375,0.008222583,0.8185389,41840.26,186.99333,17146940000.0,281.5714
21396,21.006496609981106,274.0,19.0,4982927.0,1361.4281,2.7,14.625,0.00817655,0.8190626,41829.777,186.92964,15859649000.0,281.6847
21397,20.976524119150827,254.0,19.0,3372087.2,1361.8602,2.575,11.625,0.008176692,0.8195863,41819.37,186.86603,10872363000.0,281.60144
21398,20.946550238968545,237.0,19.0,3981206.2,1362.1204,2.225,10.375,0.008172913,0.82010996,41809.047,186.80257,8697550000.0,281.50537
21399,20.916579137490274,216.0,19.0,10258947.0,1362.6204,1.1625,4.5,0.008200053,0.82063365,41798.797,186.73924,2095695900.0,281.45813
21400,20.88660664666,221.0,19.0,11113578.0,1362.3528,1.2874999,4.8749995,0.00821935,0.8211574,41788.62,186.67606,2073609700.0,281.4525
21401,20.85663137712571,239.0,19.0,8323221.0,1361.2002,1.2125,4.625,0.008204242,0.8216811,41778.523,186.61299,1895028700.0,281.4402
21402,20.82665610759142,235.0,19.0,10188432.0,1362.1484,2.325,11.625,0.008194155,0.82220477,41768.504,186.55017,10503733000.0,281.41696
21403,20.796686395465155,236.0,19.0,11482552.0,1361.6812,1.125,4.5,0.008204415,0.82272846,41758.56,186.48743,2139439100.0,281.39758
21404,20.766711125930865,225.0,19.0,10366293.0,1361.576,1.7125,7.0000005,0.008186645,0.82325214,41748.695,186.42487,4122299000.0,281.3429
21405,20.736737245748582,222.0,19.0,13551249.0,1361.3146,2.9999998,15.999999,0.008159886,0.8237758,41738.906,186.36249,18341657000.0,281.36606
21406,20.706764754918307,225.0,19.0,9078602.0,1361.4043,2.8625,14.625,0.00815413,0.8242996,41729.188,186.3002,15955534000.0,281.4649
21407,20.67679226408803,222.0,19.0,10357512.0,1361.2814,2.3499997,10.375,0.008157751,0.82482326,41719.56,186.2381,9006992000.0,281.51364
21408,20.646816994553742,236.0,19.0,8677064.0,1361.7844,2.4125001,11.5,0.008164454,0.82534695,41709.992,186.17618,10301509000.0,281.62314
21409,20.616847282427475,235.0,19.0,221197890.0,1361.8048,1.525,6.625,0.008160231,0.82587063,41700.508,186.11433,4080292000.0,281.65704
21410,20.58687062354118,231.0,19.0,2110807800.0,1362.0316,2.2,8.75,0.008144263,0.8263943,41691.098,186.0527,6251833300.0,281.6217
21411,20.556898132710902,215.0,19.0,167118700.0,1362.2124,2.5625,12.5,0.008121513,0.82691807,41681.76,185.99165,11957882000.0,281.56073
21412,20.556898132710902,211.0,19.0,63994700.0,1362.3652,5.1625,81.625,0.0081241885,0.82744175,41672.508,185.93085,114928590000.0,281.57132
21413,20.567590585750807,218.0,19.0,28004080.0,1362.15,3.175,20.0,0.008103253,0.82796544,41663.33,185.86967,34054042000.0,281.51495
21414,20.578284428142716,219.0,19.0,14125657.0,1362.1116,2.5375,11.375001,0.008057507,0.8284891,41654.22,185.80882,11012813000.0,281.48114
21415,20.58897965988663,220.0,19.0,27195100.0,1361.7516,1.5125,5.5,0.00805406,0.8290128,41645.184,185.74826,2978572300.0,281.5048
21416,20.599670723574526,231.0,19.0,25759604.0,1361.6768,1.6125,6.375,0.008071631,0.82953656,41636.234,185.68802,3456079000.0,281.52744
21417,20.610363176614428,239.0,19.0,9868567.0,1361.9366,3.9375,34.0,0.00805142,0.83006024,41627.35,185.62813,53525238000.0,281.47955
21418,20.62105979771035,243.0,19.0,17146460.0,1361.9558,2.7,13.375,0.008019818,0.83058393,41618.547,185.5685,15647885000.0,281.4509
21419,20.63175225075025,253.0,19.0,15830927.0,1362.1832,5.5375,84.75,0.007993437,0.8311076,41609.816,185.50922,117954490000.0,281.42026
21420,20.642439146382127,263.0,19.0,34288540.0,1362.2966,2.95,17.875,0.007964266,0.8316313,41601.156,185.45029,29184004000.0,281.34457
21421,20.65313437812604,264.0,19.0,8335925.0,1362.4791,2.825,14.375,0.007912072,0.832155,41592.57,185.39166,15793894000.0,281.229
21422,20.66382822051795,252.0,19.0,8392767.0,1362.8203,5.3000007,63.875,0.007908675,0.83267874,41584.062,185.33336,95514200000.0,281.26978
21423,20.67452484161387,244.0,19.0,10035089.0,1362.8743,2.6875,12.625,0.007928825,0.8332024,41575.63,185.27534,16009127000.0,281.26483
21424,20.685217294653775,252.0,19.0,10038640.0,1362.4604,2.5,11.25,0.007948125,0.8337261,41567.27,185.2177,10074123000.0,281.2534
21425,20.695905579637657,249.0,19.0,5857621.5,1361.5846,2.275,9.125,0.007940151,0.8342498,41558.984,185.16031,6978552300.0,281.13348
21426,20.706600811381573,259.0,19.0,6261388.5,1361.6364,1.7125,6.75,0.00792281,0.8347735,41550.77,185.10327,4052755000.0,281.17413
21427,20.71729465377348,261.0,19.0,7837208.0,1361.5321,1.25,5.125,0.007851999,0.8352972,41542.633,185.04651,2407918300.0,281.30872
21428,20.72798432810937,281.0,19.0,4340614.5,1361.1201,1.2,4.625,0.0078036226,0.8358209,41534.57,184.99007,1914995800.0,281.33203
21429,20.738682338557297,270.0,19.0,5940852.0,1361.159,4.8875,63.625,0.007801098,0.8363446,41526.574,184.93396,95218205000.0,281.4098
21430,20.749372012893186,256.0,19.0,6834830.0,1362.0514,6.1125,130.75,0.0077727167,0.8368683,41518.656,184.87813,158260220000.0,281.2962
21431,20.760064465933088,233.0,19.0,6333095.0,1362.4056,4.9625,70.875,0.0077458397,0.837392,41510.812,184.8226,116318380000.0,281.1755
21432,20.770758308324996,216.0,19.0,3519991.2,1362.8173,1.75,6.5,0.0077152224,0.83791566,41503.04,184.76738,5427036000.0,281.06927
21433,20.781453540068913,210.0,19.0,2997139.5,1362.6405,3.0375,16.25,0.0076987157,0.8384394,41495.34,184.71245,18825499000.0,281.04364
21434,20.792145993108814,211.0,19.0,8657645.0,1362.309,3.075,20.0,0.0076712035,0.8389631,41487.715,184.6579,26322022000.0,280.88
21435,20.80283705679671,235.0,19.0,173153950.0,1362.0852,3.8125002,25.125,0.0076849535,0.8394868,41480.164,184.60359,36753895000.0,280.68576
21436,20.813528120484605,245.0,19.0,372861570.0,1361.9258,2.575,11.625,0.007692383,0.84001046,41472.68,184.54962,11841761000.0,280.5888
21437,20.824223352228522,250.0,19.0,196547550.0,1361.7362,1.8625,6.875,0.0076811006,0.84053415,41465.273,184.49594,4351088600.0,280.5578
21438,20.834915805268423,270.0,19.0,58886108.0,1361.9775,1.2875,4.875,0.007657616,0.8410579,41457.934,184.44252,2220065000.0,280.60492
21439,20.845612426364344,285.0,19.0,5853441.5,1362.254,0.75,3.25,0.007653445,0.8415816,41450.67,184.38945,1041618500.0,280.5513
21440,20.85630349005224,290.0,19.0,5672590.5,1362.4077,1.0750002,4.125,0.007624566,0.84210527,41443.48,184.33672,1502272600.0,280.47702
21441,20.866994553740135,271.0,19.0,2675500.0,1362.0676,1.55,6.125,0.0076004188,0.84262896,41436.36,184.28424,3204225300.0,280.35718
21442,20.866994553740135,263.0,19.0,2464867.8,1361.0165,4.6125,40.375004,0.0075684497,0.84315264,41429.312,184.23158,64063762000.0,280.18597
21443,20.89675169500945,259.0,19.0,2657445.5,1361.3436,2.4875,13.124999,0.0075251767,0.8436763,41422.336,184.17903,15647737000.0,280.1842
21444,20.92650466822274,246.0,19.0,3588744.5,1361.781,1.0500001,4.125,0.0074901385,0.8442001,41415.43,184.12674,1894090800.0,280.2514
21445,20.956257641436036,243.0,19.0,9252943.0,1362.2341,1.0375,4.125,0.0074707787,0.84472376,41408.598,184.07465,1502259200.0,280.30478
21446,20.986014782705347,231.0,19.0,18808034.0,1362.4579,1.1375,4.375,0.007490615,0.84524745,41401.836,184.02281,1683607800.0,280.3119
21447,21.015767755918638,221.0,19.0,18468748.0,1362.2053,1.0,4.0,0.0074996483,0.84577113,41395.145,183.97116,1444480900.0,280.30026
21448,21.045526286539957,249.0,19.0,7176449.5,1362.2725,0.825,3.5,0.007491743,0.8462948,41388.523,183.91977,1126420200.0,280.31702
21449,21.075279259753252,226.0,19.0,5137193.0,1361.957,1.2750001,4.75,0.0074437773,0.84681857,41381.973,183.86856,1972788000.0,280.1764
21450,21.10502945426253,225.0,19.0,13323735.0,1362.4155,1.5125,6.0,0.00740868,0.84734225,41375.492,183.81757,3081441500.0,280.24985
21451,21.13478798488385,222.0,19.0,7127309.5,1361.9899,5.8625,82.25,0.007417057,0.84786594,41369.086,183.7668,115544640000.0,280.26245
21452,21.16454234744915,218.0,19.0,5358482.5,1361.8596,3.6125,24.875,0.0074112425,0.8483896,41362.754,183.71619,45484696000.0,280.29987
21453,21.194298099366456,219.0,19.0,6606336.5,1361.8431,2.3375,9.75,0.0073703164,0.8489133,41356.484,183.66576,8838834000.0,280.28232
21454,21.224049683227744,225.0,19.0,4121016.8,1361.6744,1.825,8.375,0.007326181,0.849437,41350.285,183.61548,5904999000.0,280.34497
21455,21.253805435145047,227.0,19.0,17936584.0,1361.8656,1.1875,4.875,0.0073436317,0.84996074,41344.16,183.56541,2303808000.0,280.36707
21456,21.283561187062354,228.0,19.0,4929543.5,1361.6715,2.9375,19.5,0.0073425164,0.85048443,41338.1,183.51553,25303499000.0,280.31415
21457,21.313318328331665,231.0,19.0,10138645.0,1361.8483,2.7,15.0,0.0073080123,0.8510081,41332.12,183.46576,17115293000.0,280.19135
21458,21.343069912192952,221.0,19.0,7842794.0,1362.2555,2.175,11.25,0.0072771106,0.8515318,41326.203,183.41614,10341223000.0,280.07825
21459,21.37282427475825,219.0,19.0,6804007.5,1362.5464,3.1249998,18.125,0.0072376705,0.8520555,41320.355,183.3667,22526126000.0,279.98904
21460,21.402578637323554,215.0,19.0,14339459.0,1362.6387,1.2125,4.625,0.007235427,0.85257924,41314.58,183.3174,2421991000.0,280.0869
21461,21.432332999888853,199.0,19.0,5093188.0,1362.7603,2.7500002,13.0,0.007243067,0.8531029,41308.867,183.26825,12818565000.0,280.02585
21462,21.462085973102145,189.0,19.0,5014806.5,1362.4911,2.4500003,11.625,0.007239723,0.8536266,41303.234,183.21922,10681273000.0,279.97693
21463,21.49184589307547,189.0,19.0,2409008.0,1362.4366,2.8125,13.5,0.007254064,0.8541503,41297.66,183.17029,13698141000.0,280.02435
21464,21.52159608758475,187.0,19.0,7392091.0,1362.6055,2.025,10.125,0.0072699664,0.854674,41292.156,183.12144,8543354000.0,280.09717
21465,21.551356007558073,192.0,19.0,7272222.5,1362.6426,1.2125,4.625,0.00729709,0.85519767,41286.73,183.07277,2183990000.0,280.01404
21466,21.58110898077137,198.0,19.0,7348828.5,1362.5442,0.96250004,3.8750002,0.007276616,0.8557214,41281.363,183.0241,1385760900.0,279.76178
21467,21.610864732688675,210.0,19.0,13035736.0,1362.6267,1.45,5.5,0.0072336094,0.8562451,41276.066,182.97559,2611728100.0,279.53186
21468,21.64062048460598,219.0,19.0,35544956.0,1362.4366,0.7875001,3.375,0.007196433,0.8567688,41270.84,182.92717,1140970000.0,279.38504
21469,21.670372068467266,225.0,19.0,95860770.0,1362.4164,1.7,6.7499995,0.0071609356,0.8572925,41265.684,182.87881,3849851400.0,279.36487
21470,21.700127820384573,228.0,19.0,305432740.0,1362.3055,1.7500001,6.75,0.007144219,0.85781616,41260.594,182.83049,3849844700.0,279.3839
21471,21.72988357230188,230.0,19.0,694853250.0,1362.0917,2.325,9.5,0.0071415724,0.8583399,41255.574,182.78226,7276580400.0,279.40567
21472,21.75963654551517,253.0,19.0,870261900.0,1361.8208,1.9125,9.125,0.007121753,0.8588636,41250.617,182.73378,6798717400.0,279.39142
21473,21.75963654551517,286.0,19.0,359318700.0,1361.1294,2.1125,8.875,0.007074664,0.8593873,41245.734,182.68533,6446344000.0,279.36032
21474,21.78777648104924,286.0,19.0,99322550.0,1360.9856,1.925,7.625,0.007066536,0.85991096,41240.914,182.63719,4961389600.0,279.22888
21475,21.815919195287318,296.0,19.0,63516412.0,1361.1954,2.0625,8.5,0.007076134,0.86043465,41236.16,182.58902,5925009400.0,279.14087
21476,21.844056352117374,278.0,19.0,60611104.0,1361.1404,1.525,6.5,0.0070541655,0.86095834,41231.48,182.54079,3756263200.0,279.15082
21477,21.872200455707457,277.0,19.0,2939043800.0,1361.3209,1.6375,6.5,0.007029958,0.8614821,41226.863,182.49248,3585322200.0,279.17694
21478,21.900337612537513,270.0,19.0,1792628600.0,1361.6597,4.5375,46.875,0.006989397,0.8620058,41222.312,182.44412,73768430000.0,278.95425
21479,21.928478937423584,240.0,19.0,551790850.0,1361.7817,4.8375,44.0,0.006999665,0.86252946,41217.832,182.39565,70470795000.0,278.92395
21480,21.956617483605648,227.0,19.0,57336550.0,1362.3824,6.0875,88.62499,0.0070114713,0.86305314,41213.418,182.34709,121620850000.0,278.8925
21481,21.98475880849172,191.0,19.0,46607600.0,1362.2073,2.0,10.25,0.0069958842,0.8635768,41209.07,182.29851,12120098000.0,278.80356
21482,22.012898744025787,194.0,19.0,27910804.0,1362.5975,2.3875,10.875,0.00696068,0.8641006,41204.785,182.24977,9313334000.0,278.77676
21483,22.041041458263866,191.0,19.0,42213400.0,1362.3652,3.6,30.25,0.00694803,0.86462426,41200.574,182.20094,46715560000.0,278.7566
21484,22.069180004445926,209.0,19.0,59928228.0,1362.2926,4.375,36.875,0.006966331,0.86514795,41196.426,182.152,58432147000.0,278.68463
21485,22.097321329332,220.0,19.0,108702870.0,1362.108,3.3,19.625002,0.0069692326,0.86567163,41192.344,182.10295,28418800000.0,278.64325
21486,22.12546126486607,228.0,19.0,9530777.0,1362.1882,3.3625,19.125,0.006964408,0.8661953,41188.33,182.05382,24642697000.0,278.5383
21487,22.153601200400132,222.0,19.0,28495010.0,1361.9358,2.5875,11.875,0.0069665764,0.866719,41184.38,182.0045,11735502000.0,278.48026
21488,22.181739746582195,234.0,19.0,36129970.0,1361.5951,1.8625,6.875,0.0069806194,0.86724275,41180.496,181.95511,4366231600.0,278.41565
21489,22.209876903412248,241.0,19.0,20185930.0,1361.308,2.45,16.25,0.006970396,0.86776644,41176.68,181.90552,18825693000.0,278.38797
21490,22.238016838946315,224.0,19.0,6139860.5,1361.8927,2.5375001,11.75,0.0069608344,0.8682901,41172.926,181.85582,11245342000.0,278.4357
21491,22.26615816383239,220.0,19.0,10548340.0,1361.2336,2.1625001,9.5,0.006984403,0.8688138,41169.24,181.806,7517653500.0,278.45276
21492,22.294295320662442,222.0,19.0,12337920.0,1361.5756,0.575,2.75,0.007024272,0.8693375,41165.613,181.75598,915856300.0,278.5424
21493,22.32243525619651,204.0,19.0,15430877.0,1362.0859,0.7125,3.125,0.007036428,0.86986125,41162.062,181.70581,870642800.0,278.48572
21494,22.35057380237857,206.0,19.0,29983760.0,1362.5984,1.575,6.125,0.007028063,0.87038493,41158.57,181.65547,3204263000.0,278.4334
21495,22.378717905968657,191.0,19.0,9297855.0,1362.8528,0.75000006,3.25,0.007032507,0.8709086,41155.14,181.605,1097137800.0,278.3639
21496,22.406857841502724,180.0,19.0,5715516.5,1362.9489,1.0375,4.25,0.0070376666,0.8714323,41151.777,181.55432,1591803800.0,278.3609
21497,22.435000555740803,169.0,19.0,4200138.0,1362.8052,2.5,12.5,0.007015083,0.871956,41148.49,181.50346,11958487000.0,278.32562
21498,22.463137712570855,166.0,19.0,4285926.5,1362.68,2.6125,16.625,0.0069926395,0.8724797,41145.254,181.45244,19555410000.0,278.24304
21499,22.491277648104923,166.0,19.0,2960827.5,1362.7666,2.0875,9.25,0.006971831,0.8730034,41142.09,181.40114,7587135000.0,278.1634
21500,22.519420362343002,163.0,19.0,2424114.0,1362.9011,1.5125,6.5,0.006954922,0.8735271,41138.984,181.34973,3810476300.0,278.0775
21501,22.547558908525065,166.0,19.0,2908175.0,1363.0381,0.75,3.125,0.006945216,0.8740508,41135.95,181.29811,1041388700.0,278.07806
21502,22.575700233411137,166.0,19.0,2898893.0,1363.0897,1.375,5.625,0.006925722,0.8745745,41132.973,181.24623,2725906200.0,277.9975
21503,22.575700233411137,169.0,19.0,1873178.6,1363.1716,2.0875,9.375,0.0069116047,0.87509817,41130.066,181.19421,7101350400.0,277.9989
21504,22.544810770256753,173.0,19.0,1732363.8,1363.105,2.1,8.875,0.0068995673,0.8756219,41127.215,181.14178,6473579500.0,278.0694
21505,22.51391991775036,174.0,19.0,1421089.6,1362.9705,2.0,8.5,0.0068746284,0.8761456,41124.434,181.08922,5965683700.0,278.15103
21506,22.48302906524397,183.0,19.0,7479486.0,1362.9056,1.3375,5.0,0.006844805,0.8766693,41121.715,181.03644,2410560500.0,278.08786
21507,22.452136823385572,187.0,19.0,68493640.0,1362.7307,0.9875,3.8749998,0.006841588,0.877193,41119.06,180.98346,1410040700.0,278.10925
21508,22.421248749583196,194.0,19.0,269703780.0,1362.5122,0.9125,3.75,0.0068687834,0.87771666,41116.465,180.93027,1257572100.0,278.10382
21509,22.390359286428808,200.0,19.0,440278980.0,1362.1477,0.77500004,3.375,0.006886564,0.8782404,41113.934,180.87689,1041948800.0,278.12744
21510,22.35946843392242,213.0,19.0,51974292.0,1362.1178,1.5624999,6.625,0.0068886457,0.8787641,41111.47,180.82329,3716492800.0,278.18817
21511,22.328578970768035,229.0,19.0,24687136.0,1362.1392,1.9,8.5,0.006906921,0.8792878,41109.066,180.76947,5924849700.0,278.2871
21512,22.297692286317663,243.0,19.0,37450496.0,1361.5161,2.0874999,10.375,0.006930094,0.87981147,41106.727,180.71544,8549648400.0,278.2066
21513,22.26679726575525,264.0,19.0,16175468.0,1361.2317,2.0875,8.5,0.0069467397,0.88033515,41104.445,180.6612,6114009000.0,278.03864
21514,22.235907802600867,268.0,19.0,63755828.0,1360.7397,2.25,9.25,0.0069496334,0.88085884,41102.234,180.60666,6927670000.0,277.88962
21515,22.205018339446482,259.0,19.0,7014265.5,1361.01,3.2125,18.5,0.0069275955,0.8813826,41100.082,180.55194,23278615000.0,277.95483
21516,22.17413165499611,263.0,19.0,3984900.2,1361.1503,2.375,11.624999,0.006892291,0.8819063,41097.99,180.49693,11273911000.0,278.03018
21517,22.143242191841725,264.0,19.0,3343198.0,1360.1383,0.4125,1.875,0.0068784757,0.88242996,41095.965,180.44164,517263580.0,278.1665
